lidar_date,name,product,illuminations,start,md5sum,download_link,time_range
2011-09-27 22:21:24,MYD021KM.A2011270.2005.061.2018033162302.hdf,MYD021KM,N,2011-09-27 20:05:00,b8cafe90593010e91f3500027a802f78,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011270.2005.061.2018033162302.hdf,4:43:36
2011-09-27 22:21:24,MOD021KM.A2011270.1600.061.2017326154651.hdf,MOD021KM,N,2011-09-27 16:00:00,522fea39c84d917507efd3697bb15919,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011270.1600.061.2017326154651.hdf,0:38:36
2011-09-27 22:29:55,MYD021KM.A2011270.2005.061.2018033162302.hdf,MYD021KM,N,2011-09-27 20:05:00,b8cafe90593010e91f3500027a802f78,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011270.2005.061.2018033162302.hdf,4:35:05
2011-09-27 22:29:55,MOD021KM.A2011270.1600.061.2017326154651.hdf,MOD021KM,N,2011-09-27 16:00:00,522fea39c84d917507efd3697bb15919,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011270.1600.061.2017326154651.hdf,0:30:05
2011-09-27 23:15:36,MYD021KM.A2011270.2005.061.2018033162302.hdf,MYD021KM,N,2011-09-27 20:05:00,b8cafe90593010e91f3500027a802f78,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011270.2005.061.2018033162302.hdf,3:49:24
2011-09-27 23:15:36,MOD021KM.A2011270.1605.061.2017326154849.hdf,MOD021KM,N,2011-09-27 16:05:00,d58ca9eb4fa8dd2092528f62a3963ecb,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011270.1605.061.2017326154849.hdf,0:10:36
2011-09-28 00:55:03,MYD021KM.A2011271.0545.061.2018033164438.hdf,MYD021KM,D,2011-09-28 05:45:00,51c02fc0dde0e10360ef091b3368b749,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011271.0545.061.2018033164438.hdf,11:49:57
2011-09-28 00:55:03,MOD021KM.A2011271.0530.061.2017326155241.hdf,MOD021KM,D,2011-09-28 05:30:00,fc8bf5b610d64d8b0eb6f9d76de086a2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011271.0530.061.2017326155241.hdf,11:34:57
2011-09-28 01:11:00,MYD021KM.A2011271.0545.061.2018033164438.hdf,MYD021KM,D,2011-09-28 05:45:00,51c02fc0dde0e10360ef091b3368b749,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011271.0545.061.2018033164438.hdf,11:34:00
2011-09-28 01:11:00,MOD021KM.A2011271.0530.061.2017326155241.hdf,MOD021KM,D,2011-09-28 05:30:00,fc8bf5b610d64d8b0eb6f9d76de086a2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011271.0530.061.2017326155241.hdf,11:19:00
2011-09-28 01:26:37,MYD021KM.A2011271.0545.061.2018033164438.hdf,MYD021KM,D,2011-09-28 05:45:00,51c02fc0dde0e10360ef091b3368b749,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011271.0545.061.2018033164438.hdf,11:18:23
2011-09-28 01:26:37,MOD021KM.A2011271.0530.061.2017326155241.hdf,MOD021KM,D,2011-09-28 05:30:00,fc8bf5b610d64d8b0eb6f9d76de086a2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011271.0530.061.2017326155241.hdf,11:03:23
2011-10-17 17:38:40,MYD021KM.A2011290.0755.061.2018033183324.hdf,MYD021KM,D,2011-10-17 07:55:00,35078287faa1dceb6ece26fc2898f42e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011290.0755.061.2018033183324.hdf,2:43:40
2011-10-17 17:38:40,MOD021KM.A2011290.0740.061.2017327042810.hdf,MOD021KM,D,2011-10-17 07:40:00,a71e644c178d39ebe2ff08f42caf6842,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011290.0740.061.2017327042810.hdf,2:58:40
2011-10-17 17:46:52,MYD021KM.A2011290.0755.061.2018033183324.hdf,MYD021KM,D,2011-10-17 07:55:00,35078287faa1dceb6ece26fc2898f42e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011290.0755.061.2018033183324.hdf,2:51:52
2011-10-17 17:46:52,MOD021KM.A2011290.0740.061.2017327042810.hdf,MOD021KM,D,2011-10-17 07:40:00,a71e644c178d39ebe2ff08f42caf6842,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011290.0740.061.2017327042810.hdf,3:06:52
2011-10-17 17:53:59,MYD021KM.A2011290.0755.061.2018033183324.hdf,MYD021KM,D,2011-10-17 07:55:00,35078287faa1dceb6ece26fc2898f42e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011290.0755.061.2018033183324.hdf,2:58:59
2011-10-17 17:53:59,MOD021KM.A2011290.1400.061.2017327042800.hdf,MOD021KM,N,2011-10-17 14:00:00,9e5ccdfcf51d686cc90bda70254d3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011290.1400.061.2017327042800.hdf,3:06:01
2011-10-17 18:08:26,MYD021KM.A2011290.0755.061.2018033183324.hdf,MYD021KM,D,2011-10-17 07:55:00,35078287faa1dceb6ece26fc2898f42e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011290.0755.061.2018033183324.hdf,3:13:26
2011-10-17 18:08:26,MOD021KM.A2011290.1400.061.2017327042800.hdf,MOD021KM,N,2011-10-17 14:00:00,9e5ccdfcf51d686cc90bda70254d3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011290.1400.061.2017327042800.hdf,2:51:34
2011-10-17 18:18:35,MYD021KM.A2011290.0755.061.2018033183324.hdf,MYD021KM,D,2011-10-17 07:55:00,35078287faa1dceb6ece26fc2898f42e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011290.0755.061.2018033183324.hdf,3:23:35
2011-10-17 18:18:35,MOD021KM.A2011290.1400.061.2017327042800.hdf,MOD021KM,N,2011-10-17 14:00:00,9e5ccdfcf51d686cc90bda70254d3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011290.1400.061.2017327042800.hdf,2:41:25
2011-10-17 18:34:42,MYD021KM.A2011290.0755.061.2018033183324.hdf,MYD021KM,D,2011-10-17 07:55:00,35078287faa1dceb6ece26fc2898f42e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011290.0755.061.2018033183324.hdf,3:39:42
2011-10-17 18:34:42,MOD021KM.A2011290.1400.061.2017327042800.hdf,MOD021KM,N,2011-10-17 14:00:00,9e5ccdfcf51d686cc90bda70254d3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011290.1400.061.2017327042800.hdf,2:25:18
2011-10-17 18:41:56,MYD021KM.A2011290.0755.061.2018033183324.hdf,MYD021KM,D,2011-10-17 07:55:00,35078287faa1dceb6ece26fc2898f42e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011290.0755.061.2018033183324.hdf,3:46:56
2011-10-17 18:41:56,MOD021KM.A2011290.1400.061.2017327042800.hdf,MOD021KM,N,2011-10-17 14:00:00,9e5ccdfcf51d686cc90bda70254d3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011290.1400.061.2017327042800.hdf,2:18:04
2011-10-24 15:26:04,MYD021KM.A2011297.0800.061.2018034020440.hdf,MYD021KM,D,2011-10-24 08:00:00,e989c846b0df572d962e88fdc1a209f5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011297.0800.061.2018034020440.hdf,0:26:04
2011-10-24 15:26:04,MOD021KM.A2011297.0745.061.2017327042556.hdf,MOD021KM,D,2011-10-24 07:45:00,8d282933bd578e259ca5f84036922145,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011297.0745.061.2017327042556.hdf,0:41:04
2011-10-24 15:33:12,MYD021KM.A2011297.0800.061.2018034020440.hdf,MYD021KM,D,2011-10-24 08:00:00,e989c846b0df572d962e88fdc1a209f5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011297.0800.061.2018034020440.hdf,0:33:12
2011-10-24 15:33:12,MOD021KM.A2011297.0745.061.2017327042556.hdf,MOD021KM,D,2011-10-24 07:45:00,8d282933bd578e259ca5f84036922145,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011297.0745.061.2017327042556.hdf,0:48:12
2011-10-24 16:24:24,MYD021KM.A2011297.0800.061.2018034020440.hdf,MYD021KM,D,2011-10-24 08:00:00,e989c846b0df572d962e88fdc1a209f5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011297.0800.061.2018034020440.hdf,1:24:24
2011-10-24 16:24:24,MOD021KM.A2011297.0745.061.2017327042556.hdf,MOD021KM,D,2011-10-24 07:45:00,8d282933bd578e259ca5f84036922145,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011297.0745.061.2017327042556.hdf,1:39:24
2011-10-24 16:31:40,MYD021KM.A2011297.0800.061.2018034020440.hdf,MYD021KM,D,2011-10-24 08:00:00,e989c846b0df572d962e88fdc1a209f5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011297.0800.061.2018034020440.hdf,1:31:40
2011-10-24 16:31:40,MOD021KM.A2011297.0745.061.2017327042556.hdf,MOD021KM,D,2011-10-24 07:45:00,8d282933bd578e259ca5f84036922145,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011297.0745.061.2017327042556.hdf,1:46:40
2011-10-24 16:38:55,MYD021KM.A2011297.0800.061.2018034020440.hdf,MYD021KM,D,2011-10-24 08:00:00,e989c846b0df572d962e88fdc1a209f5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011297.0800.061.2018034020440.hdf,1:38:55
2011-10-24 16:38:55,MOD021KM.A2011297.0745.061.2017327042556.hdf,MOD021KM,D,2011-10-24 07:45:00,8d282933bd578e259ca5f84036922145,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011297.0745.061.2017327042556.hdf,1:53:55
2011-11-16 14:02:45,MYD021KM.A2011320.0625.061.2018034114615.hdf,MYD021KM,D,2011-11-16 06:25:00,11bfaebc744dfacdf08869709598e50a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011320.0625.061.2018034114615.hdf,0:37:45
2011-11-16 14:02:45,MOD021KM.A2011320.0750.061.2017327170344.hdf,MOD021KM,B,2011-11-16 07:50:00,c46e09dde3f853658d9cc40f6ebac0f2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011320.0750.061.2017327170344.hdf,0:47:15
2011-11-16 14:28:28,MYD021KM.A2011320.0805.061.2018034114733.hdf,MYD021KM,D,2011-11-16 08:05:00,4293a7f0879c59fb2c36dfffd00cf87d,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011320.0805.061.2018034114733.hdf,0:36:32
2011-11-16 14:28:28,MOD021KM.A2011320.0750.061.2017327170344.hdf,MOD021KM,B,2011-11-16 07:50:00,c46e09dde3f853658d9cc40f6ebac0f2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011320.0750.061.2017327170344.hdf,0:21:32
2011-11-16 14:36:45,MYD021KM.A2011320.0805.061.2018034114733.hdf,MYD021KM,D,2011-11-16 08:05:00,4293a7f0879c59fb2c36dfffd00cf87d,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011320.0805.061.2018034114733.hdf,0:28:15
2011-11-16 14:36:45,MOD021KM.A2011320.0750.061.2017327170344.hdf,MOD021KM,B,2011-11-16 07:50:00,c46e09dde3f853658d9cc40f6ebac0f2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011320.0750.061.2017327170344.hdf,0:13:15
2011-11-28 12:29:31,MYD021KM.A2011332.0650.061.2018034182708.hdf,MYD021KM,D,2011-11-28 06:50:00,43587040a6936a2fea7a56521c075203,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011332.0650.061.2018034182708.hdf,1:20:29
2011-11-28 12:29:31,MOD021KM.A2011332.0500.061.2017328025942.hdf,MOD021KM,D,2011-11-28 05:00:00,af225d99ec06ff000b6e6ad10b364a4e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011332.0500.061.2017328025942.hdf,0:29:31
2011-11-28 17:16:40,MYD021KM.A2011332.0650.061.2018034182708.hdf,MYD021KM,D,2011-11-28 06:50:00,43587040a6936a2fea7a56521c075203,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011332.0650.061.2018034182708.hdf,3:26:40
2011-11-28 17:16:40,MOD021KM.A2011332.0815.061.2017328025952.hdf,MOD021KM,B,2011-11-28 08:15:00,cb203883a3bf7b0853de788728d111a7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011332.0815.061.2017328025952.hdf,2:01:40
2011-11-28 17:32:39,MYD021KM.A2011332.0650.061.2018034182708.hdf,MYD021KM,D,2011-11-28 06:50:00,43587040a6936a2fea7a56521c075203,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011332.0650.061.2018034182708.hdf,3:42:39
2011-11-28 17:32:39,MOD021KM.A2011332.0815.061.2017328025952.hdf,MOD021KM,B,2011-11-28 08:15:00,cb203883a3bf7b0853de788728d111a7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011332.0815.061.2017328025952.hdf,2:17:39
2011-11-28 17:47:54,MYD021KM.A2011332.0650.061.2018034182708.hdf,MYD021KM,D,2011-11-28 06:50:00,43587040a6936a2fea7a56521c075203,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011332.0650.061.2018034182708.hdf,3:57:54
2011-11-28 17:47:54,MOD021KM.A2011332.0815.061.2017328025952.hdf,MOD021KM,B,2011-11-28 08:15:00,cb203883a3bf7b0853de788728d111a7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011332.0815.061.2017328025952.hdf,2:32:54
2011-11-28 18:03:18,MYD021KM.A2011332.0650.061.2018034182708.hdf,MYD021KM,D,2011-11-28 06:50:00,43587040a6936a2fea7a56521c075203,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011332.0650.061.2018034182708.hdf,4:13:18
2011-11-28 18:03:18,MOD021KM.A2011332.0815.061.2017328025952.hdf,MOD021KM,B,2011-11-28 08:15:00,cb203883a3bf7b0853de788728d111a7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011332.0815.061.2017328025952.hdf,2:48:18
2011-11-28 18:19:24,MYD021KM.A2011332.0650.061.2018034182708.hdf,MYD021KM,D,2011-11-28 06:50:00,43587040a6936a2fea7a56521c075203,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011332.0650.061.2018034182708.hdf,4:29:24
2011-11-28 18:19:24,MOD021KM.A2011332.0815.061.2017328025952.hdf,MOD021KM,B,2011-11-28 08:15:00,cb203883a3bf7b0853de788728d111a7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011332.0815.061.2017328025952.hdf,3:04:24
2011-11-30 16:08:31,MYD021KM.A2011334.0820.061.2018034225909.hdf,MYD021KM,B,2011-11-30 08:20:00,97aad2b04e21fab2302ea54182fe8c92,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011334.0820.061.2018034225909.hdf,0:48:31
2011-11-30 16:08:31,MOD021KM.A2011334.0630.061.2017328030442.hdf,MOD021KM,D,2011-11-30 06:30:00,21101cac9b1c77c494b2577034fce0fb,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011334.0630.061.2017328030442.hdf,2:38:31
2011-11-30 17:09:29,MYD021KM.A2011334.0820.061.2018034225909.hdf,MYD021KM,B,2011-11-30 08:20:00,97aad2b04e21fab2302ea54182fe8c92,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011334.0820.061.2018034225909.hdf,1:49:29
2011-11-30 17:09:29,MOD021KM.A2011334.0630.061.2017328030442.hdf,MOD021KM,D,2011-11-30 06:30:00,21101cac9b1c77c494b2577034fce0fb,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011334.0630.061.2017328030442.hdf,3:39:29
2011-11-30 19:03:27,MYD021KM.A2011334.0820.061.2018034225909.hdf,MYD021KM,B,2011-11-30 08:20:00,97aad2b04e21fab2302ea54182fe8c92,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011334.0820.061.2018034225909.hdf,3:43:27
2011-11-30 19:03:27,MOD021KM.A2011334.1425.061.2017328030708.hdf,MOD021KM,N,2011-11-30 14:25:00,20d9d158299489d5f82df530c5c0d6f8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011334.1425.061.2017328030708.hdf,2:21:33
2011-12-26 12:05:56,MYD021KM.A2011360.0535.061.2018035054441.hdf,MYD021KM,D,2011-12-26 05:35:00,f2947f85381a375841e0694ebaf29bce,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011360.0535.061.2018035054441.hdf,0:29:04
2011-12-26 12:05:56,MOD021KM.A2011360.0525.061.2017328165709.hdf,MOD021KM,B,2011-12-26 05:25:00,07ef9daaaa242b0a51e6b3d31fef9caa,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011360.0525.061.2017328165709.hdf,0:19:04
2011-12-26 19:22:33,MYD021KM.A2011360.0715.061.2018035054614.hdf,MYD021KM,B,2011-12-26 07:15:00,8879ded0262cb71e9b599d98a119ecbe,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011360.0715.061.2018035054614.hdf,5:07:33
2011-12-26 19:22:33,MOD021KM.A2011360.1325.061.2017328173548.hdf,MOD021KM,N,2011-12-26 13:25:00,13b3b2047420668a71b4b5ae639531dd,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011360.1325.061.2017328173548.hdf,1:02:27
2011-12-29 16:58:56,MYD021KM.A2011363.0745.061.2018034210843.hdf,MYD021KM,D,2011-12-29 07:45:00,cdbbb88949a7e293158b4f843791d025,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2011363.0745.061.2018034210843.hdf,2:13:56
2011-12-29 16:58:56,MOD021KM.A2011363.0735.061.2017329005037.hdf,MOD021KM,B,2011-12-29 07:35:00,8097f968ad2b7e34234e65c94b5dde19,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2011363.0735.061.2017329005037.hdf,2:23:56
2012-01-04 13:38:40,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,0:31:20
2012-01-04 13:38:40,MOD021KM.A2012004.0655.061.2017329175618.hdf,MOD021KM,B,2012-01-04 06:55:00,1cd00642d166f54a4f56bba9a08a23db,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.0655.061.2017329175618.hdf,0:16:20
2012-01-04 14:03:25,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,0:06:35
2012-01-04 14:03:25,MOD021KM.A2012004.0700.061.2017329175459.hdf,MOD021KM,D,2012-01-04 07:00:00,356a3f8b0aba16b6ce33c89482a57e9b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.0700.061.2017329175459.hdf,0:03:25
2012-01-04 14:54:37,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,0:44:37
2012-01-04 14:54:37,MOD021KM.A2012004.0700.061.2017329175459.hdf,MOD021KM,D,2012-01-04 07:00:00,356a3f8b0aba16b6ce33c89482a57e9b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.0700.061.2017329175459.hdf,0:54:37
2012-01-04 15:10:26,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,1:00:26
2012-01-04 15:10:26,MOD021KM.A2012004.0700.061.2017329175459.hdf,MOD021KM,D,2012-01-04 07:00:00,356a3f8b0aba16b6ce33c89482a57e9b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.0700.061.2017329175459.hdf,1:10:26
2012-01-04 17:06:30,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,2:56:30
2012-01-04 17:06:30,MOD021KM.A2012004.0700.061.2017329175459.hdf,MOD021KM,D,2012-01-04 07:00:00,356a3f8b0aba16b6ce33c89482a57e9b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.0700.061.2017329175459.hdf,3:06:30
2012-01-04 17:21:52,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,3:11:52
2012-01-04 17:21:52,MOD021KM.A2012004.1320.061.2017329175554.hdf,MOD021KM,N,2012-01-04 13:20:00,4b87025248bd1d34f7032341a6ab3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.1320.061.2017329175554.hdf,2:58:08
2012-01-04 17:37:17,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,3:27:17
2012-01-04 17:37:17,MOD021KM.A2012004.1320.061.2017329175554.hdf,MOD021KM,N,2012-01-04 13:20:00,4b87025248bd1d34f7032341a6ab3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.1320.061.2017329175554.hdf,2:42:43
2012-01-04 17:54:11,MYD021KM.A2012004.0710.061.2018036214355.hdf,MYD021KM,B,2012-01-04 07:10:00,3655c5c99f9af7a68f566c1ca85a70dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012004.0710.061.2018036214355.hdf,3:44:11
2012-01-04 17:54:11,MOD021KM.A2012004.1320.061.2017329175554.hdf,MOD021KM,N,2012-01-04 13:20:00,4b87025248bd1d34f7032341a6ab3394,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012004.1320.061.2017329175554.hdf,2:25:49
2012-01-10 13:38:09,MYD021KM.A2012010.0635.061.2018038124107.hdf,MYD021KM,B,2012-01-10 06:35:00,499387f1dfce64269c77fd99b9197b88,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012010.0635.061.2018038124107.hdf,0:03:09
2012-01-10 13:38:09,MOD021KM.A2012010.0620.061.2017329174607.hdf,MOD021KM,B,2012-01-10 06:20:00,9921776e9a15660c77149baa0e042738,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012010.0620.061.2017329174607.hdf,0:18:09
2012-01-12 12:37:29,MYD021KM.A2012012.0620.061.2018038135045.hdf,MYD021KM,B,2012-01-12 06:20:00,0b884ae9345329fc8404ef89d1551229,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012012.0620.061.2018038135045.hdf,0:42:31
2012-01-12 12:37:29,MOD021KM.A2012012.0610.061.2017329180219.hdf,MOD021KM,D,2012-01-12 06:10:00,f6b431f6fb0a62431084afa9ec683ea5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012012.0610.061.2017329180219.hdf,0:32:31
2012-01-12 12:44:27,MYD021KM.A2012012.0620.061.2018038135045.hdf,MYD021KM,B,2012-01-12 06:20:00,0b884ae9345329fc8404ef89d1551229,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012012.0620.061.2018038135045.hdf,0:35:33
2012-01-12 12:44:27,MOD021KM.A2012012.0610.061.2017329180219.hdf,MOD021KM,D,2012-01-12 06:10:00,f6b431f6fb0a62431084afa9ec683ea5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012012.0610.061.2017329180219.hdf,0:25:33
2012-01-17 18:42:49,MYD021KM.A2012017.0820.061.2018038151642.hdf,MYD021KM,B,2012-01-17 08:20:00,b5802e377d6835f449fc3fbf22ffcff5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012017.0820.061.2018038151642.hdf,3:22:49
2012-01-17 18:42:49,MOD021KM.A2012017.1425.061.2017329172759.hdf,MOD021KM,N,2012-01-17 14:25:00,f351f89470325895c978f088cb039b9a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012017.1425.061.2017329172759.hdf,2:42:11
2012-01-17 18:50:31,MYD021KM.A2012017.0820.061.2018038151642.hdf,MYD021KM,B,2012-01-17 08:20:00,b5802e377d6835f449fc3fbf22ffcff5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2012017.0820.061.2018038151642.hdf,3:30:31
2012-01-17 18:50:31,MOD021KM.A2012017.1425.061.2017329172759.hdf,MOD021KM,N,2012-01-17 14:25:00,f351f89470325895c978f088cb039b9a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2012017.1425.061.2017329172759.hdf,2:34:29
