lidar_date,name,product,illuminations,start,md5sum,download_link,time_range,Seconds
2014-03-17 22:00:07,MOD021KM.A2014076.1525.061.2017309120927.hdf,MOD021KM,N,2014-03-17 15:25:00,eedf963be51d163f9b7cba588d95aa7a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014076.1525.061.2017309120927.hdf,0:24:53,1493
2014-11-22 15:34:58,MYD021KM.A2014326.0820.061.2018057055013.hdf,MYD021KM,B,2014-11-22 08:20:00,fdd8c1d8b7282af9d32cd0ceaf105aa6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014326.0820.061.2018057055013.hdf,0:14:58,898
2014-12-03 14:21:13,MOD021KM.A2014337.0745.061.2017317025155.hdf,MOD021KM,B,2014-12-03 07:45:00,9dcebc6d0c2e1e89eacb152ece5a6260,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014337.0745.061.2017317025155.hdf,0:23:47,1427
2014-12-03 14:35:43,MYD021KM.A2014337.0800.061.2018057071120.hdf,MYD021KM,B,2014-12-03 08:00:00,ce3d7a3cfccd38192a7ecc09d82af4c3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014337.0800.061.2018057071120.hdf,0:24:17,1457
2014-12-05 13:39:57,MYD021KM.A2014339.0610.061.2018057084349.hdf,MYD021KM,B,2014-12-05 06:10:00,d2aad152746e4551425b7c884f219772,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014339.0610.061.2018057084349.hdf,0:29:57,1797
2014-12-05 14:12:30,MOD021KM.A2014339.0735.061.2017317032055.hdf,MOD021KM,B,2014-12-05 07:35:00,dc0c0c097be68fbf2dab7fc1f76ba8b9,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014339.0735.061.2017317032055.hdf,0:22:30,1350
2015-01-13 15:19:00,MYD021KM.A2015013.0755.061.2018046005626.hdf,MYD021KM,B,2015-01-13 07:55:00,33bce6ca3bc5d74d82d4cffdf77caca8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015013.0755.061.2018046005626.hdf,0:24:00,1440
2015-01-29 13:36:54,MYD021KM.A2015029.0615.061.2018046070117.hdf,MYD021KM,D,2015-01-29 06:15:00,9180b4de3c8847188e14d21c083482b6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015029.0615.061.2018046070117.hdf,0:21:54,1314
2015-02-06 12:34:01,MYD021KM.A2015037.0525.061.2018046084756.hdf,MYD021KM,D,2015-02-06 05:25:00,507ac3ddbcca8adfc04e7f25e72b6c31,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015037.0525.061.2018046084756.hdf,0:09:01,541
2015-02-06 12:34:01,MOD021KM.A2015037.0515.061.2017319010406.hdf,MOD021KM,D,2015-02-06 05:15:00,9415efa467a58aee54eb632807ab29bf,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015037.0515.061.2017319010406.hdf,0:19:01,1141
2015-02-06 14:09:30,MYD021KM.A2015037.0705.061.2018046084818.hdf,MYD021KM,D,2015-02-06 07:05:00,5df905e87ed10cbb8e2020651c30232f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015037.0705.061.2018046084818.hdf,0:04:30,270
2015-02-06 14:09:30,MOD021KM.A2015037.0650.061.2017319010532.hdf,MOD021KM,B,2015-02-06 06:50:00,44fa1015cc5ff7f6074309522e7c51a8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015037.0650.061.2017319010532.hdf,0:19:30,1170
2015-04-17 14:37:10,MYD021KM.A2015107.0805.061.2018049061521.hdf,MYD021KM,D,2015-04-17 08:05:00,fc2f05f067ccec438e586f73523fd3dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015107.0805.061.2018049061521.hdf,0:27:50,1670
2015-06-29 22:19:39,MOD021KM.A2015180.1545.061.2017321044340.hdf,MOD021KM,B,2015-06-29 15:45:00,5deef6109551d4c1fea6b37d48e66249,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015180.1545.061.2017321044340.hdf,0:25:21,1521
2015-10-08 21:52:33,MOD021KM.A2015281.1425.061.2017322124609.hdf,MOD021KM,N,2015-10-08 14:25:00,106994a6b9bce665353d88e42ce5828c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.1425.061.2017322124609.hdf,0:27:33,1653
2016-01-22 14:25:33,MYD021KM.A2016022.0715.061.2018055080608.hdf,MYD021KM,D,2016-01-22 07:15:00,c6e0da3ec934d378a3292eb2807839ca,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2016022.0715.061.2018055080608.hdf,0:10:33,633
2016-01-22 14:25:33,MOD021KM.A2016022.0705.061.2017324193219.hdf,MOD021KM,D,2016-01-22 07:05:00,f4564404d87a7f0aa84d2754a91140f2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2016022.0705.061.2017324193219.hdf,0:20:33,1233
2016-05-19 13:25:53,MYD021KM.A2016140.0640.061.2018058075749.hdf,MYD021KM,D,2016-05-19 06:40:00,d794a39d5c5853dc24a92ddd19786c50,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2016140.0640.061.2018058075749.hdf,0:14:07,847
2016-05-19 13:25:53,MOD021KM.A2016140.0625.061.2017326012707.hdf,MOD021KM,D,2016-05-19 06:25:00,94e69e631306dc38cd91a0acfd7102cb,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2016140.0625.061.2017326012707.hdf,0:00:53,53
2016-06-21 12:43:34,MYD021KM.A2016173.0545.061.2018059092503.hdf,MYD021KM,D,2016-06-21 05:45:00,a9d070a1bfb4228716ef2089298a9d8e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2016173.0545.061.2018059092503.hdf,0:01:26,86
2016-06-21 12:43:34,MOD021KM.A2016173.0535.061.2017326121012.hdf,MOD021KM,D,2016-06-21 05:35:00,23b3211dc4e21d06441beb271294a367,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2016173.0535.061.2017326121012.hdf,0:08:34,514
2017-01-10 12:40:09,MYD021KM.A2017010.0525.061.2018029030506.hdf,MYD021KM,B,2017-01-10 05:25:00,71035e557b73f95339aff29f9340afe7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017010.0525.061.2018029030506.hdf,0:15:09,909
2017-01-10 12:40:09,MOD021KM.A2017010.0515.061.2017311222638.hdf,MOD021KM,D,2017-01-10 05:15:00,268397afceddcc6c459db6322c608ab7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017010.0515.061.2017311222638.hdf,0:25:09,1509
2017-01-10 13:58:15,MYD021KM.A2017010.0700.061.2018029030340.hdf,MYD021KM,D,2017-01-10 07:00:00,e176f50fd5ee99cc24a3f15ea67d486e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017010.0700.061.2018029030340.hdf,0:01:45,105
2017-01-10 13:58:15,MOD021KM.A2017010.0650.061.2017311222406.hdf,MOD021KM,B,2017-01-10 06:50:00,308e836fef9a7282234b07ba817a9e85,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017010.0650.061.2017311222406.hdf,0:08:15,495
2017-01-10 14:32:41,MYD021KM.A2017010.0705.061.2018029030512.hdf,MYD021KM,B,2017-01-10 07:05:00,390b93b8f76888c1456410ba496db10f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017010.0705.061.2018029030512.hdf,0:27:41,1661
2017-01-20 12:28:58,MOD021KM.A2017020.0550.061.2017311234542.hdf,MOD021KM,D,2017-01-20 05:50:00,85ab09eab0a40f8afe38bcfc84048ce5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017020.0550.061.2017311234542.hdf,0:21:02,1262
2017-01-20 12:46:13,MYD021KM.A2017020.0600.061.2018029044325.hdf,MYD021KM,D,2017-01-20 06:00:00,5ba52fdf232395053bdf95c3a25e1f0d,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017020.0600.061.2018029044325.hdf,0:13:47,827
2017-01-28 13:22:23,MYD021KM.A2017028.0650.061.2018029220150.hdf,MYD021KM,D,2017-01-28 06:50:00,0996d611013ab4fe58eff17db27f26f1,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017028.0650.061.2018029220150.hdf,0:27:37,1657
2017-01-28 13:22:23,MOD021KM.A2017028.0640.061.2017312011050.hdf,MOD021KM,D,2017-01-28 06:40:00,b6f9b7698dc66364325a3fb293954aed,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017028.0640.061.2017312011050.hdf,0:17:37,1057
2017-03-10 13:52:20,MYD021KM.A2017069.0645.061.2018031012408.hdf,MYD021KM,D,2017-03-10 06:45:00,5b26470ad8da071c25191e01f1be55c1,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017069.0645.061.2018031012408.hdf,0:07:20,440
2017-03-10 13:52:20,MOD021KM.A2017069.0635.061.2017312212144.hdf,MOD021KM,D,2017-03-10 06:35:00,6bef88aa3cb724cdb1fbf7fb5bccd6c6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017069.0635.061.2017312212144.hdf,0:17:20,1040
2017-03-23 12:34:07,MOD021KM.A2017082.0600.061.2017313214357.hdf,MOD021KM,D,2017-03-23 06:00:00,9623e0b1b13ef3a8b398d35eca8fa34a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017082.0600.061.2017313214357.hdf,0:25:53,1553
2017-04-10 22:30:30,MOD021KM.A2017100.1525.061.2017314023940.hdf,MOD021KM,N,2017-04-10 15:25:00,654e11f57743fb540f2479980462386d,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017100.1525.061.2017314023940.hdf,0:05:30,330
2017-04-13 11:11:37,MOD021KM.A2017103.0440.061.2017314031608.hdf,MOD021KM,D,2017-04-13 04:40:00,f02d972d01e1cfc742afd0088f06ecfd,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017103.0440.061.2017314031608.hdf,0:28:23,1703
2017-04-26 12:46:46,MYD021KM.A2017116.0600.061.2018031052307.hdf,MYD021KM,D,2017-04-26 06:00:00,747c2c7172def71be27a46f0e72fc112,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017116.0600.061.2018031052307.hdf,0:13:14,794
2017-04-26 12:46:46,MOD021KM.A2017116.0550.061.2017314053636.hdf,MOD021KM,D,2017-04-26 05:50:00,adeb073c9ac1ad7db57c700b07c605ae,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017116.0550.061.2017314053636.hdf,0:03:14,194
2017-06-05 13:34:08,MYD021KM.A2017156.0650.061.2018033001406.hdf,MYD021KM,D,2017-06-05 06:50:00,25e0f832c74504cc42fa1317a7afb48b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017156.0650.061.2018033001406.hdf,0:15:52,952
2017-06-05 13:34:08,MOD021KM.A2017156.0640.061.2017314233542.hdf,MOD021KM,D,2017-06-05 06:40:00,461e4ecdf2a1c22ecafe81f73c5fb81b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017156.0640.061.2017314233542.hdf,0:05:52,352
2017-09-07 13:39:21,MYD021KM.A2017250.0700.061.2017260234729.hdf,MYD021KM,D,2017-09-07 07:00:00,e14a3dafb19ecf2e9db55e54300bc443,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017250.0700.061.2017260234729.hdf,0:20:39,1239
2017-09-07 13:39:21,MOD021KM.A2017250.0650.061.2017261030712.hdf,MOD021KM,D,2017-09-07 06:50:00,2c28a457e7d65b52051a325a390e379c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017250.0650.061.2017261030712.hdf,0:10:39,639
2017-09-07 13:58:54,MOD021KM.A2017250.0655.061.2017261030225.hdf,MOD021KM,D,2017-09-07 06:55:00,be23e06a4a49dafe218c655e857d6fd2,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017250.0655.061.2017261030225.hdf,0:03:54,234
2017-10-28 12:51:10,MYD021KM.A2017301.0555.061.2017301162723.hdf,MYD021KM,D,2017-10-28 05:55:00,fd01aa08d4f551acf33c51ad70d73b8b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2017301.0555.061.2017301162723.hdf,0:03:50,230
2017-10-28 12:51:10,MOD021KM.A2017301.0545.061.2017301132325.hdf,MOD021KM,D,2017-10-28 05:45:00,24414e69fb067399092842163d694162,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017301.0545.061.2017301132325.hdf,0:06:10,370
2017-12-18 12:49:38,MOD021KM.A2017352.0615.061.2017352192948.hdf,MOD021KM,B,2017-12-18 06:15:00,3a5e6e181385b3f644b7cdd0ac0ce210,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2017352.0615.061.2017352192948.hdf,0:25:22,1522
2018-01-08 11:37:55,MOD021KM.A2018008.0455.061.2018008133811.hdf,MOD021KM,D,2018-01-08 04:55:00,b4ed7179ac1fcc7a5d4eb0316258c04d,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018008.0455.061.2018008133811.hdf,0:17:05,1025
2018-01-08 13:16:11,MYD021KM.A2018008.0645.061.2018008193338.hdf,MYD021KM,B,2018-01-08 06:45:00,8d9de1f0c0b3fd4f667472ea1bd3600f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018008.0645.061.2018008193338.hdf,0:28:49,1729
2018-01-08 13:16:11,MOD021KM.A2018008.0635.061.2018008193536.hdf,MOD021KM,D,2018-01-08 06:35:00,5ebd5840042f51cbebf8bffd1240d22a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018008.0635.061.2018008193536.hdf,0:18:49,1129
2018-01-08 19:29:52,MOD021KM.A2018008.1255.061.2018009014321.hdf,MOD021KM,N,2018-01-08 12:55:00,9cf78df861c19fa0ad0556a251007f79,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018008.1255.061.2018009014321.hdf,0:25:08,1508
2018-01-08 21:13:18,MOD021KM.A2018008.1430.061.2018009014532.hdf,MOD021KM,N,2018-01-08 14:30:00,389adb14f8ec653539215ba8187b74c4,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018008.1430.061.2018009014532.hdf,0:16:42,1002
2018-01-08 23:00:18,MOD021KM.A2018008.1610.061.2018009014507.hdf,MOD021KM,N,2018-01-08 16:10:00,f02fa56af7a1398a935da2a6fca966cb,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018008.1610.061.2018009014507.hdf,0:09:42,582
2018-02-01 20:34:04,MOD021KM.A2018032.1345.061.2018033012223.hdf,MOD021KM,N,2018-02-01 13:45:00,e9da320af1452726ef5b46f2e6482175,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018032.1345.061.2018033012223.hdf,0:10:56,656
2018-08-08 11:34:54,MYD021KM.A2018220.0445.061.2018220160809.hdf,MYD021KM,D,2018-08-08 04:45:00,1987e6cf6b6cf66b2bddcb5ff778985b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018220.0445.061.2018220160809.hdf,0:10:06,606
2018-08-08 11:34:54,MOD021KM.A2018220.0430.061.2018220134018.hdf,MOD021KM,D,2018-08-08 04:30:00,fa818039ac6abbefad91e0faa700ca29,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018220.0430.061.2018220134018.hdf,0:04:54,294
2018-08-08 14:49:40,MYD021KM.A2018220.0800.061.2018220204624.hdf,MYD021KM,D,2018-08-08 08:00:00,1767eecca7a327b1c3525f97cb40706d,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018220.0800.061.2018220204624.hdf,0:10:20,620
2018-08-20 11:37:48,MOD021KM.A2018232.0455.061.2018232134712.hdf,MOD021KM,D,2018-08-20 04:55:00,6f477f9d24c345c655f7c68bdf89721b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018232.0455.061.2018232134712.hdf,0:17:12,1032
2018-09-07 11:28:32,MYD021KM.A2018250.0455.061.2018250161111.hdf,MYD021KM,D,2018-09-07 04:55:00,0e4b760ac9c79bdec4968644b8ab1717,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018250.0455.061.2018250161111.hdf,0:26:28,1588
2018-09-07 11:28:32,MOD021KM.A2018250.0445.061.2018250133109.hdf,MOD021KM,D,2018-09-07 04:45:00,21db6c4b26e938782c596e1e53ede031,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018250.0445.061.2018250133109.hdf,0:16:28,988
2018-09-07 13:11:10,MYD021KM.A2018250.0630.061.2018250194605.hdf,MYD021KM,D,2018-09-07 06:30:00,5f15afc20c0030037998478abb5762f8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018250.0630.061.2018250194605.hdf,0:18:50,1130
2018-09-07 13:11:10,MOD021KM.A2018250.0620.061.2018250194702.hdf,MOD021KM,D,2018-09-07 06:20:00,600b119a595dce03490a7b91b76245ba,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018250.0620.061.2018250194702.hdf,0:08:50,530
2018-09-07 13:32:18,MOD021KM.A2018250.0625.061.2018250194555.hdf,MOD021KM,D,2018-09-07 06:25:00,93f211ca436a4398fcd56c214ef65971,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018250.0625.061.2018250194555.hdf,0:07:18,438
2018-09-18 22:13:39,MOD021KM.A2018261.1540.061.2018263115333.hdf,MOD021KM,N,2018-09-18 15:40:00,20b7800f57d571acb506aa0deaf2a007,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018261.1540.061.2018263115333.hdf,0:26:21,1581
2018-09-19 11:41:54,MOD021KM.A2018262.0505.061.2018263175514.hdf,MOD021KM,D,2018-09-19 05:05:00,a10522b5b485e6543ca9dd5d5d16e911,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018262.0505.061.2018263175514.hdf,0:23:06,1386
2018-09-19 11:58:42,MYD021KM.A2018262.0520.061.2018263153714.hdf,MYD021KM,D,2018-09-19 05:20:00,dfc1c825719de4a2fb7914ad71a2b1fa,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018262.0520.061.2018263153714.hdf,0:21:18,1278
2018-09-19 14:24:31,MYD021KM.A2018262.0700.061.2018263154538.hdf,MYD021KM,D,2018-09-19 07:00:00,a089886d0e9da9c2d19794489b3b64d6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018262.0700.061.2018263154538.hdf,0:24:31,1471
2018-09-21 11:29:25,MOD021KM.A2018264.0455.061.2018264134159.hdf,MOD021KM,D,2018-09-21 04:55:00,5f76d0ce72441b7a2b92b9df084d176b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018264.0455.061.2018264134159.hdf,0:25:35,1535
2018-09-21 14:58:12,MYD021KM.A2018264.0825.061.2018264193543.hdf,MYD021KM,D,2018-09-21 08:25:00,f1f1681e89eae515632d84b351c29476,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018264.0825.061.2018264193543.hdf,0:26:48,1608
2018-10-01 13:49:13,MOD021KM.A2018274.0710.061.2018274200238.hdf,MOD021KM,D,2018-10-01 07:10:00,9077a06b310f78950559f0f4fe162c9f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018274.0710.061.2018274200238.hdf,0:20:47,1247
2018-10-01 14:07:02,MYD021KM.A2018274.0720.061.2018274200200.hdf,MYD021KM,D,2018-10-01 07:20:00,4e814550f2ebe59d01d22cf8e4265d05,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018274.0720.061.2018274200200.hdf,0:12:58,778
2018-10-01 14:24:03,MYD021KM.A2018274.0725.061.2018274200118.hdf,MYD021KM,D,2018-10-01 07:25:00,11a8a25f861d4afb5919629bd1df16cb,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018274.0725.061.2018274200118.hdf,0:00:57,57
2018-10-12 13:32:11,MYD021KM.A2018285.0700.061.2018286013524.hdf,MYD021KM,D,2018-10-12 07:00:00,7d8d84503b1e05ba407d2679ef932f73,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018285.0700.061.2018286013524.hdf,0:27:49,1669
2018-10-12 13:32:11,MOD021KM.A2018285.0650.061.2018286013418.hdf,MOD021KM,D,2018-10-12 06:50:00,c43532ec4955c21263754dc7dd6c9e73,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018285.0650.061.2018286013418.hdf,0:17:49,1069
2018-10-18 14:38:48,MYD021KM.A2018291.0805.061.2018291195134.hdf,MYD021KM,D,2018-10-18 08:05:00,2c9a8bece75b5d314ffc22ab3c26e65f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018291.0805.061.2018291195134.hdf,0:26:12,1572
2018-12-10 13:09:30,MOD021KM.A2018344.0635.061.2018344201506.hdf,MOD021KM,D,2018-12-10 06:35:00,f51380c7f00e284e82699b583a342b21,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2018344.0635.061.2018344201506.hdf,0:25:30,1530
2018-12-10 13:26:56,MYD021KM.A2018344.0645.061.2018344192914.hdf,MYD021KM,B,2018-12-10 06:45:00,cd664f1c5dd627842e08f37f608a32e5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018344.0645.061.2018344192914.hdf,0:18:04,1084
2018-12-10 15:49:09,MYD021KM.A2018344.0825.061.2018344192909.hdf,MYD021KM,B,2018-12-10 08:25:00,63cdb8e7c6f52980bb9914bb5e832b0a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2018344.0825.061.2018344192909.hdf,0:24:09,1449
2019-01-15 11:10:04,MOD021KM.A2019015.0430.061.2019015131507.hdf,MOD021KM,D,2019-01-15 04:30:00,005b46042d63fd5aaab663d42d896065,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019015.0430.061.2019015131507.hdf,0:19:56,1196
2019-01-15 12:52:48,MYD021KM.A2019015.0620.061.2019015192023.hdf,MYD021KM,D,2019-01-15 06:20:00,54419453d83879ac2e2cbc6fdf06fd7f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2019015.0620.061.2019015192023.hdf,0:27:12,1632
2019-01-15 12:52:48,MOD021KM.A2019015.0610.061.2019015192136.hdf,MOD021KM,D,2019-01-15 06:10:00,dccd3fd1dea5509c4728ee5837807a17,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019015.0610.061.2019015192136.hdf,0:17:12,1032
2019-02-15 13:50:24,MYD021KM.A2019046.0715.061.2019050193905.hdf,MYD021KM,D,2019-02-15 07:15:00,3c32fa0dae56073ebdc324436e3fed52,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2019046.0715.061.2019050193905.hdf,0:24:36,1476
2019-02-15 13:50:24,MOD021KM.A2019046.0705.061.2019046190632.hdf,MOD021KM,D,2019-02-15 07:05:00,155a184ca6e59907f364d03a6e0ffc79,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019046.0705.061.2019046190632.hdf,0:14:36,876
2019-02-15 20:10:33,MOD021KM.A2019046.1325.061.2019047011709.hdf,MOD021KM,N,2019-02-15 13:25:00,5da10825bec4c57391938a21a349878b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019046.1325.061.2019047011709.hdf,0:14:27,867
2019-04-09 13:08:01,MYD021KM.A2019099.0555.061.2019099163339.hdf,MYD021KM,D,2019-04-09 05:55:00,f4a91b8abca12224bbf2461258708258,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2019099.0555.061.2019099163339.hdf,0:13:01,781
2019-04-09 13:08:01,MOD021KM.A2019099.0545.061.2019099130600.hdf,MOD021KM,D,2019-04-09 05:45:00,e32cc3aaf5483518e27afbd423c9fa6a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019099.0545.061.2019099130600.hdf,0:23:01,1381
2019-09-13 21:29:10,MOD021KM.A2019256.1450.061.2019257010840.hdf,MOD021KM,N,2019-09-13 14:50:00,bfeb10da0cf7f6ed6dd4efa7cbc7d90b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019256.1450.061.2019257010840.hdf,0:20:50,1250
2019-09-13 23:10:08,MOD021KM.A2019256.1625.061.2019257011007.hdf,MOD021KM,N,2019-09-13 16:25:00,ca6c6da0240ef4dd55511ab828d89fb3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019256.1625.061.2019257011007.hdf,0:14:52,892
2019-09-13 23:46:04,MOD021KM.A2019256.1630.061.2019257011058.hdf,MOD021KM,N,2019-09-13 16:30:00,92e30e210fe6505d9d2ce18bf756b4cf,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019256.1630.061.2019257011058.hdf,0:16:04,964
2019-10-07 13:00:35,MYD021KM.A2019280.0615.061.2019280190921.hdf,MYD021KM,D,2019-10-07 06:15:00,1bbf962190e7f3ee11e5ccc943e7c156,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2019280.0615.061.2019280190921.hdf,0:14:25,865
2019-10-07 13:00:35,MOD021KM.A2019280.0600.061.2019280191022.hdf,MOD021KM,D,2019-10-07 06:00:00,0422b8703a2627e09cc343cb3979afc4,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019280.0600.061.2019280191022.hdf,0:00:35,35
2019-10-07 13:18:13,MOD021KM.A2019280.0605.061.2019280191302.hdf,MOD021KM,D,2019-10-07 06:05:00,7bdc86c2bf0e0c5e3136441731e10f88,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2019280.0605.061.2019280191302.hdf,0:13:13,793
